timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1714001843385,94,Add Product 2 to Cart,200,,Spike - 100 2-2,text,true,,9792,213,10,10,94,0,0
1714001843250,240,Look at Product,200,,Spike - 100 2-4,text,true,,104491,223,10,10,91,0,0
1714001843407,111,Home,200,,Spike - 100 2-5,text,true,,9118,209,10,10,111,0,41
1714001843201,340,List Products,200,,Spike - 100 2-6,text,true,,151559,235,10,10,60,0,0
1714001843439,105,Home,200,,Spike - 100 2-7,text,true,,9118,209,10,10,105,0,42
1714001843458,111,Logout,200,,Spike - 100 2-9,text,true,,9118,209,10,10,111,0,0
1714001843467,102,Home,200,,Spike - 100 2-8,text,true,,9118,209,10,10,102,0,43
1714001843479,95,Logout,200,,Spike - 100 2-2,text,true,,9118,209,10,10,95,0,0
1714001843458,127,Login,200,,Spike - 100 2-3,text,true,,9118,209,10,10,126,0,0
1714001843519,97,Login,200,,Spike - 100 2-5,text,true,,9118,209,10,10,97,0,0
1714001843544,138,Login,200,,Spike - 100 2-7,text,true,,9118,209,10,10,138,0,0
1714001843490,192,List Products with different page,200,,Spike - 100 2-4,text,true,,104167,235,10,10,62,0,0
1714001843569,117,Home,200,,Spike - 100 2-9,text,true,,9118,209,10,10,117,0,42
1714001843574,112,Home,200,,Spike - 100 2-2,text,true,,9118,209,10,10,112,0,39
1714001843569,133,Login,200,,Spike - 100 2-8,text,true,,9118,209,10,10,133,0,0
1714001843426,343,Look at Product,200,,Spike - 100 2-1,text,true,,151966,223,10,10,82,0,0
1714001843682,112,Add Product to Cart,200,,Spike - 100 2-4,text,true,,9792,213,10,10,112,0,0
1714001843686,151,Login,200,,Spike - 100 2-9,text,true,,9118,209,10,10,151,0,0
1714001843686,158,Login,200,,Spike - 100 2-2,text,true,,9118,209,10,10,155,0,0
1714001843467,416,List Products,200,,Spike - 100 2-10,text,true,,151559,235,10,10,77,0,0
1714001843542,366,Look at Product,200,,Spike - 100 2-6,text,true,,152038,223,10,10,109,0,0
1714001843585,334,List Products,200,,Spike - 100 2-3,text,true,,97994,235,10,10,82,0,0
1714001843794,142,Add Product 2 to Cart,200,,Spike - 100 2-4,text,true,,9792,213,10,10,142,0,0
1714001843616,332,List Products,200,,Spike - 100 2-5,text,true,,105228,235,10,10,71,0,0
1714001843682,354,List Products,200,,Spike - 100 2-7,text,true,,97994,235,10,10,99,0,0
1714001843936,111,Logout,200,,Spike - 100 2-4,text,true,,9118,209,10,10,111,0,0
1714001843769,301,List Products with different page,200,,Spike - 100 2-1,text,true,,151559,235,10,10,82,0,0
1714001843837,296,List Products,200,,Spike - 100 2-9,text,true,,97994,235,10,10,63,0,0
1714001843702,441,List Products,200,,Spike - 100 2-8,text,true,,151559,235,10,10,79,0,0
1714001844047,122,Home,200,,Spike - 100 2-4,text,true,,9118,209,10,10,122,0,53
